Guide_ID,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10,671,2,669,469,200,0,87,51,200,531,0,526,5,7.623318385650224,29.895366218236173,13.004484304932735,79.37219730941703,0.0,78.62481315396114,0.7473841554559043
gRNA_100,168,0,168,166,2,0,135,1,2,32,2,30,0,0.5952380952380952,1.1904761904761905,80.35714285714286,19.047619047619047,1.1904761904761905,17.857142857142858,0.0
gRNA_1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10000,547,0,547,538,8,1,13,3,8,531,1,482,48,0.5484460694698354,1.4625228519195612,2.376599634369287,97.07495429616088,0.18281535648994515,88.11700182815356,8.775137111517367
gRNA_10001,886,0,886,859,14,13,25,2,14,859,8,830,21,0.2257336343115124,1.580135440180587,2.8216704288939054,96.95259593679458,0.9029345372460496,93.67945823927766,2.3702031602708806
gRNA_10002,507,0,507,464,42,1,37,0,42,470,0,468,2,0.0,8.284023668639055,7.297830374753452,92.70216962524654,0.0,92.3076923076923,0.39447731755424065
gRNA_10003,1205,4,1201,372,828,1,4,0,828,1197,99,1035,63,0.0,68.94254787676935,0.33305578684429643,99.6669442131557,8.243130724396336,86.17818484596171,5.245628642797668
gRNA_10004,602,103,499,455,44,0,1,0,44,498,0,495,3,0.0,8.817635270541082,0.2004008016032064,99.79959919839679,0.0,99.19839679358718,0.6012024048096193
gRNA_10005,2337,1,2336,2202,129,5,1098,0,129,1238,318,904,16,0.0,5.522260273972603,47.00342465753425,52.99657534246576,13.613013698630136,38.6986301369863,0.684931506849315
gRNA_10006,2875,0,2875,2563,305,7,264,61,305,2550,3,2517,30,2.121739130434783,10.608695652173914,9.182608695652174,88.69565217391305,0.10434782608695652,87.54782608695652,1.0434782608695654
gRNA_10007,766,4,762,181,580,1,0,19,580,743,7,727,9,2.493438320209974,76.11548556430446,0.0,97.50656167979002,0.9186351706036745,95.40682414698163,1.1811023622047243
gRNA_10008,2234,4,2230,8,2218,4,0,79,2218,2151,2,2125,24,3.5426008968609866,99.46188340807176,0.0,96.45739910313902,0.08968609865470852,95.2914798206278,1.0762331838565022
gRNA_10009,1602,0,1602,430,941,231,1,196,941,1405,3,1137,265,12.234706616729088,58.73907615480649,0.062421972534332085,87.70287141073658,0.18726591760299627,70.97378277153558,16.541822721598002
