Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13832
HDR,20.0,80.0,5,5,5,1,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_13832
Reference,0.0,100.0,397,397,395,0,395,0,0,0,395,0,0,395,0,0,0,0,gRNA_13833
HDR,100.0,0.0,397,397,1,1,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13833
Reference,0.36231884,99.63768116,461,310,276,1,275,0,1,1,274,1,0,273,0,0,1,0,gRNA_13834
HDR,18.18181818,81.81818182,461,310,33,6,27,0,0,0,27,0,0,27,0,0,0,0,gRNA_13834
Reference,0.0,100.0,2630,2630,2627,0,2627,0,0,12,2627,0,0,2615,0,0,12,0,gRNA_13835
HDR,,,2630,2630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13835
Reference,0.26525199,99.73474801,377,377,377,1,376,0,0,2,376,0,0,374,0,0,2,0,gRNA_13836
HDR,,,377,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13836
Reference,0.0,100.0,959,959,261,0,261,0,148,1,121,139,0,113,1,8,0,0,gRNA_13837
HDR,0.0,100.0,959,959,698,0,698,0,0,4,698,0,0,694,0,0,4,0,gRNA_13837
Reference,0.0,100.0,209,203,70,0,70,0,70,0,70,0,0,0,0,70,0,0,gRNA_13838
HDR,0.0,100.0,209,203,133,0,133,0,133,4,133,0,0,0,0,129,0,4,gRNA_13838
Reference,0.0,100.0,677,677,384,0,384,0,49,1,384,0,0,334,0,49,1,0,gRNA_13839
HDR,14.7766323,85.2233677,677,677,291,43,248,0,0,0,248,0,0,248,0,0,0,0,gRNA_13839
Reference,1.38888889,98.61111111,342,342,216,3,213,0,1,2,211,0,2,210,0,1,0,0,gRNA_13840
HDR,0.0,100.0,342,342,91,0,91,0,0,0,91,0,0,91,0,0,0,0,gRNA_13840
Reference,,,513,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13841
HDR,0.0,100.0,513,513,512,0,512,0,0,0,512,0,0,512,0,0,0,0,gRNA_13841
Reference,,,284,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13842
HDR,13.87900356,86.12099644,284,284,281,39,242,0,0,1,242,0,0,241,0,0,1,0,gRNA_13842
Reference,,,699,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13843
HDR,67.09585122,32.90414878,699,699,699,469,230,0,0,2,228,0,2,228,0,0,0,0,gRNA_13843
Reference,2.48756219,97.51243781,1009,1009,1005,25,980,0,0,3,978,0,2,977,0,0,1,0,gRNA_13844
HDR,,,1009,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13844
Reference,15.75757576,84.24242424,686,686,165,26,139,0,0,3,138,0,1,136,0,0,2,0,gRNA_13845
HDR,70.24952015,29.75047985,686,686,521,366,155,0,0,5,150,0,5,150,0,0,0,0,gRNA_13845
Reference,13.29305136,86.70694864,764,763,662,88,574,0,159,157,420,1,2,413,151,3,0,4,gRNA_13846
HDR,70.40816327,29.59183673,764,763,98,69,29,0,0,0,29,0,0,29,0,0,0,0,gRNA_13846
Reference,14.15929204,85.84070796,557,557,452,64,388,0,1,3,384,1,3,384,0,0,0,0,gRNA_13847
HDR,25.96153846,74.03846154,557,557,104,27,77,0,0,0,77,0,0,77,0,0,0,0,gRNA_13847
Reference,9.86842105,90.13157895,152,152,152,15,137,0,75,1,136,0,1,61,0,75,0,0,gRNA_13848
HDR,,,152,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13848
Reference,0.37313433,99.62686567,268,268,268,1,267,0,0,1,267,0,0,266,0,0,1,0,gRNA_13849
HDR,,,268,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13849
Reference,8.57142857,91.42857143,64,64,35,3,32,0,0,0,32,0,0,32,0,0,0,0,gRNA_13850
HDR,68.96551724,31.03448276,64,64,29,20,9,0,0,0,9,0,0,9,0,0,0,0,gRNA_13850
Reference,16.27906977,83.72093023,972,972,129,21,108,0,1,0,107,1,0,107,0,0,0,0,gRNA_13851
HDR,18.742586,81.257414,972,972,843,158,685,0,0,5,684,0,1,680,0,0,4,0,gRNA_13851
Reference,5.23978686,94.76021314,1129,1129,1126,59,1067,0,0,3,1065,0,2,1064,0,0,1,0,gRNA_13852
HDR,100.0,0.0,1129,1129,1,1,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13852
Reference,0.0,100.0,2638,2638,2531,0,2531,0,0,10,2531,0,0,2521,0,0,10,0,gRNA_13853
