Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.0,100.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_13832
HDR,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13832
Reference,0.0,100.0,199,199,188,0,188,0,0,1,188,0,0,187,0,0,1,0,gRNA_13833
HDR,11.11111111,88.88888889,199,199,9,1,8,0,0,0,8,0,0,8,0,0,0,0,gRNA_13833
Reference,0.0,100.0,53,52,39,0,39,0,9,4,38,0,1,26,0,9,3,0,gRNA_13834
HDR,0.0,100.0,53,52,12,0,12,0,0,0,12,0,0,12,0,0,0,0,gRNA_13834
Reference,0.0,100.0,440,440,438,0,438,0,0,3,438,0,0,435,0,0,3,0,gRNA_13835
HDR,0.0,100.0,440,440,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_13835
Reference,0.0,100.0,1734,1734,112,0,112,0,0,0,112,0,0,112,0,0,0,0,gRNA_13836
HDR,0.0,100.0,1734,1734,1621,0,1621,0,0,7,1620,0,1,1614,0,0,6,0,gRNA_13836
Reference,0.0,100.0,3262,3262,128,0,128,0,0,1,128,0,0,127,0,0,1,0,gRNA_13837
HDR,0.0,100.0,3262,3262,3127,0,3127,0,1,19,3127,0,0,3107,0,1,19,0,gRNA_13837
Reference,1.39534884,98.60465116,215,215,215,3,212,0,0,2,210,0,2,210,0,0,0,0,gRNA_13838
HDR,,,215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13838
Reference,0.68965517,99.31034483,310,310,145,1,144,0,1,0,144,0,0,143,0,1,0,0,gRNA_13839
HDR,20.0,80.0,310,310,165,33,132,0,0,2,132,0,0,130,0,0,2,0,gRNA_13839
Reference,0.89686099,99.10313901,460,458,446,4,442,0,23,6,437,1,3,416,1,19,0,2,gRNA_13840
