Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.0,100.0,4,4,4,0,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_13832
HDR,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13832
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13833
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13833
Reference,0.0,100.0,1495,1495,24,0,24,0,0,0,24,0,0,24,0,0,0,0,gRNA_13834
HDR,0.0,100.0,1495,1495,1468,0,1468,0,0,7,1468,0,0,1461,0,0,7,0,gRNA_13834
Reference,0.0,100.0,564,564,494,0,494,0,0,0,494,0,0,494,0,0,0,0,gRNA_13835
HDR,0.0,100.0,564,564,68,0,68,0,0,1,68,0,0,67,0,0,1,0,gRNA_13835
Reference,0.0,100.0,1000,1000,987,0,987,0,0,3,987,0,0,984,0,0,3,0,gRNA_13836
HDR,0.0,100.0,1000,1000,10,0,10,0,0,0,10,0,0,10,0,0,0,0,gRNA_13836
Reference,0.0,100.0,487,487,1,0,1,0,1,0,1,0,0,0,0,1,0,0,gRNA_13837
HDR,0.0,100.0,487,487,485,0,485,0,1,1,485,0,0,483,0,1,1,0,gRNA_13837
Reference,0.0,100.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_13838
HDR,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13838
Reference,0.0,100.0,2676,2599,2401,0,2401,0,0,7,2400,0,1,2394,0,0,6,0,gRNA_13839
HDR,0.0,100.0,2676,2599,194,0,194,0,0,0,194,0,0,194,0,0,0,0,gRNA_13839
Reference,0.0,100.0,370,370,368,0,368,0,5,1,367,0,0,363,1,4,0,0,gRNA_13840
HDR,0.0,100.0,370,370,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_13840
Reference,0.0,100.0,23,23,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_13841
HDR,0.0,100.0,23,23,21,0,21,0,0,0,21,0,0,21,0,0,0,0,gRNA_13841
Reference,4.41176471,95.58823529,223,223,204,9,195,0,0,1,194,0,1,194,0,0,0,0,gRNA_13842
HDR,0.0,100.0,223,223,18,0,18,0,0,0,18,0,0,18,0,0,0,0,gRNA_13842
Reference,0.0,100.0,50949,50948,8,0,8,0,0,0,8,0,0,8,0,0,0,0,gRNA_13843
