Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,,,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13832
HDR,20.48192771,79.51807229,83,83,83,17,66,0,0,1,66,0,0,65,0,0,1,0,gRNA_13832
Reference,0.0,100.0,93,93,93,0,93,0,0,0,93,0,0,93,0,0,0,0,gRNA_13833
HDR,,,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13833
Reference,0.10526316,99.89473684,1022,953,950,1,949,0,0,0,949,0,0,949,0,0,0,0,gRNA_13834
HDR,0.0,100.0,1022,953,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_13834
Reference,0.0,100.0,494,494,492,0,492,0,0,0,492,0,0,492,0,0,0,0,gRNA_13835
HDR,0.0,100.0,494,494,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_13835
Reference,0.27700831,99.72299169,1808,1808,1805,5,1800,0,0,3,1800,0,0,1797,0,0,3,0,gRNA_13836
HDR,0.0,100.0,1808,1808,1,0,1,0,0,1,1,0,0,0,0,0,1,0,gRNA_13836
Reference,0.0,100.0,2101,2101,129,0,129,0,0,0,129,0,0,129,0,0,0,0,gRNA_13837
HDR,0.0,100.0,2101,2101,1970,0,1970,0,0,4,1970,0,0,1966,0,0,4,0,gRNA_13837
Reference,0.0,100.0,9,9,1,0,1,0,1,0,1,0,0,0,0,1,0,0,gRNA_13838
HDR,0.0,100.0,9,9,8,0,8,0,8,0,8,0,0,0,0,8,0,0,gRNA_13838
Reference,0.0,100.0,1273,1273,257,0,257,0,125,0,257,0,0,132,0,125,0,0,gRNA_13839
HDR,27.02169625,72.97830375,1273,1273,1014,274,740,0,0,1,740,0,0,739,0,0,1,0,gRNA_13839
Reference,0.95846645,99.04153355,776,776,313,3,310,0,1,1,310,0,0,309,0,0,0,1,gRNA_13840
HDR,0.0,100.0,776,776,96,0,96,0,0,0,96,0,0,96,0,0,0,0,gRNA_13840
Reference,0.0,100.0,100,100,5,0,5,0,0,0,5,0,0,5,0,0,0,0,gRNA_13841
HDR,0.0,100.0,100,100,95,0,95,0,0,1,95,0,0,94,0,0,1,0,gRNA_13841
Reference,14.28571429,85.71428571,55,55,14,2,12,0,0,0,12,0,0,12,0,0,0,0,gRNA_13842
HDR,0.0,100.0,55,55,41,0,41,0,0,0,41,0,0,41,0,0,0,0,gRNA_13842
Reference,,,459,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13843
HDR,65.1416122,34.8583878,459,459,459,299,160,0,0,0,160,0,0,160,0,0,0,0,gRNA_13843
Reference,3.17460317,96.82539683,441,441,441,14,427,0,0,1,426,0,1,426,0,0,0,0,gRNA_13844
HDR,,,441,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13844
Reference,16.49484536,83.50515464,337,337,194,32,162,0,0,0,162,0,0,162,0,0,0,0,gRNA_13845
HDR,64.33566434,35.66433566,337,337,143,92,51,0,0,1,51,0,0,50,0,0,1,0,gRNA_13845
Reference,4.34782609,95.65217391,384,384,46,2,44,0,29,28,16,0,0,15,28,1,0,0,gRNA_13846
