Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.0,100.0,1340,1340,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_13832
HDR,0.0,100.0,1340,1340,1339,0,1339,0,0,5,1339,0,0,1334,0,0,5,0,gRNA_13832
Reference,0.0,100.0,63,63,63,0,63,0,0,1,62,0,1,62,0,0,0,0,gRNA_13833
HDR,,,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13833
Reference,0.0,100.0,109,109,107,0,107,0,35,0,77,30,0,72,0,5,0,0,gRNA_13834
HDR,0.0,100.0,109,109,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_13834
Reference,0.0,100.0,2087,2085,1407,0,1407,0,1,1400,32,0,1375,6,0,1,25,0,gRNA_13835
HDR,0.0,100.0,2087,2085,675,0,675,0,0,5,675,0,0,670,0,0,5,0,gRNA_13835
Reference,0.0,100.0,1103,1103,1102,0,1102,0,0,2,1102,0,0,1100,0,0,2,0,gRNA_13836
HDR,0.0,100.0,1103,1103,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_13836
Reference,0.0,100.0,1661,1661,1126,0,1126,0,5,0,1126,0,0,1121,0,5,0,0,gRNA_13837
HDR,0.0,100.0,1661,1661,531,0,531,0,0,1,531,0,0,530,0,0,1,0,gRNA_13837
Reference,0.0,100.0,1266,1266,1266,0,1266,0,1265,0,1266,0,0,1,0,1265,0,0,gRNA_13838
HDR,,,1266,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13838
Reference,0.0,100.0,471,471,467,0,467,0,0,2,466,0,1,465,0,0,1,0,gRNA_13839
HDR,25.0,75.0,471,471,4,1,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_13839
Reference,3.31010453,96.68989547,3392,3385,1148,38,1110,0,509,505,605,0,1,600,504,5,0,0,gRNA_13840
HDR,0.0,100.0,3392,3385,627,0,627,0,1,3,627,0,0,623,0,1,3,0,gRNA_13840
Reference,0.0,100.0,2081,2081,1,0,1,0,1,0,0,1,0,0,0,0,0,0,gRNA_13841
