Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,10.0,90.0,10,10,10,1,9,0,0,0,9,0,0,9,0,0,0,0,gRNA_13832
HDR,,,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13832
Reference,0.61728395,99.38271605,164,164,162,1,161,0,3,0,161,0,0,158,0,3,0,0,gRNA_13833
HDR,,,164,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13833
Reference,0.0,100.0,27,27,25,0,25,0,0,5,25,0,0,20,0,0,5,0,gRNA_13834
HDR,,,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13834
Reference,0.0,100.0,2,2,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_13835
HDR,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13835
Reference,0.0,100.0,14,14,14,0,14,0,2,1,14,0,0,11,0,2,1,0,gRNA_13836
HDR,,,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13836
Reference,25.0,75.0,7,5,4,1,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_13837
HDR,0.0,100.0,7,5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_13837
Reference,0.5988024,99.4011976,168,168,167,1,166,0,0,0,166,0,0,166,0,0,0,0,gRNA_13838
HDR,100.0,0.0,168,168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13838
Reference,0.33112583,99.66887417,303,302,302,1,301,0,0,0,301,0,0,301,0,0,0,0,gRNA_13839
HDR,,,303,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13839
Reference,3.31125828,96.68874172,153,153,151,5,146,0,1,2,144,0,2,143,0,1,0,0,gRNA_13840
HDR,50.0,50.0,153,153,2,1,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_13840
Reference,0.50632911,99.49367089,396,396,395,2,393,0,3,0,393,0,0,390,0,3,0,0,gRNA_13841
HDR,,,396,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13841
Reference,4.43786982,95.56213018,338,338,338,15,323,0,0,0,323,0,0,323,0,0,0,0,gRNA_13842
HDR,,,338,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13842
Reference,1.78571429,98.21428571,242,235,224,4,220,0,0,4,218,0,2,216,0,0,2,0,gRNA_13843
HDR,22.22222222,77.77777778,242,235,9,2,7,0,0,0,7,0,0,7,0,0,0,0,gRNA_13843
Reference,2.9154519,97.0845481,343,343,343,10,333,0,3,0,332,1,0,330,0,2,0,0,gRNA_13844
HDR,,,343,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13844
Reference,14.28571429,85.71428571,217,217,217,31,186,0,0,0,186,0,0,186,0,0,0,0,gRNA_13845
HDR,,,217,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13845
Reference,16.44736842,83.55263158,306,306,304,50,254,0,0,0,254,0,0,254,0,0,0,0,gRNA_13846
HDR,,,306,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13846
Reference,13.12056738,86.87943262,567,567,564,74,490,0,0,3,488,0,2,487,0,0,1,0,gRNA_13847
HDR,100.0,0.0,567,567,2,2,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13847
Reference,19.8019802,80.1980198,203,203,202,40,162,0,0,0,162,0,0,162,0,0,0,0,gRNA_13848
HDR,0.0,100.0,203,203,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_13848
Reference,0.0,100.0,185,185,185,0,185,0,1,2,184,0,1,183,0,0,0,1,gRNA_13849
HDR,,,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13849
