Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.0,100.0,425,425,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_13832
HDR,20.37914692,79.62085308,425,425,422,86,336,0,0,0,336,0,0,336,0,0,0,0,gRNA_13832
Reference,0.27700831,99.72299169,362,362,361,1,360,0,0,0,360,0,0,360,0,0,0,0,gRNA_13833
HDR,,,362,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13833
Reference,0.0,100.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_13834
HDR,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13834
Reference,0.0,100.0,907,907,905,0,905,0,0,2,905,0,0,903,0,0,2,0,gRNA_13835
HDR,0.0,100.0,907,907,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_13835
Reference,0.0,100.0,9,9,9,0,9,0,0,0,9,0,0,9,0,0,0,0,gRNA_13836
HDR,,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13836
Reference,5.55555556,94.44444444,8935,8935,378,21,357,0,0,1,357,0,0,356,0,0,1,0,gRNA_13837
HDR,0.0,100.0,8935,8935,8549,0,8549,0,0,11,8549,0,0,8538,0,0,11,0,gRNA_13837
Reference,0.0,100.0,2,2,2,0,2,0,2,0,2,0,0,0,0,2,0,0,gRNA_13838
HDR,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13838
Reference,0.0,100.0,624,624,617,0,617,0,0,3,617,0,0,614,0,0,3,0,gRNA_13839
HDR,28.57142857,71.42857143,624,624,7,2,5,0,0,0,5,0,0,5,0,0,0,0,gRNA_13839
Reference,0.0,100.0,15,15,12,0,12,0,1,0,11,1,0,11,0,0,0,0,gRNA_13840
HDR,,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13840
Reference,,,492,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13841
HDR,0.0,100.0,492,492,492,0,492,0,0,2,492,0,0,490,0,0,2,0,gRNA_13841
Reference,4.34782609,95.65217391,739,739,184,8,176,0,0,0,176,0,0,176,0,0,0,0,gRNA_13842
HDR,25.0,75.0,739,739,8,2,6,0,1,0,6,0,0,5,0,1,0,0,gRNA_13842
Reference,,,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13843
HDR,56.75675676,43.24324324,111,111,111,63,48,0,0,0,48,0,0,48,0,0,0,0,gRNA_13843
Reference,5.17241379,94.82758621,58,58,58,3,55,0,0,0,55,0,0,55,0,0,0,0,gRNA_13844
HDR,,,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13844
Reference,0.0,100.0,13,13,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_13845
HDR,36.36363636,63.63636364,13,13,11,4,7,0,0,0,7,0,0,7,0,0,0,0,gRNA_13845
Reference,9.47024673,90.52975327,4004,4001,2756,261,2495,0,805,344,1909,247,0,1689,339,215,1,4,gRNA_13846
HDR,57.4536664,42.5463336,4004,4001,1241,713,528,0,0,1,527,0,1,527,0,0,0,0,gRNA_13846
Reference,13.2200742,86.7799258,5137,5137,5121,677,4444,0,1,7,4440,1,3,4436,0,0,4,0,gRNA_13847
HDR,57.14285714,42.85714286,5137,5137,7,4,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_13847
Reference,16.66666667,83.33333333,346,346,342,57,285,0,0,0,285,0,0,285,0,0,0,0,gRNA_13848
HDR,0.0,100.0,346,346,3,0,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_13848
Reference,0.61349693,99.38650307,326,326,326,2,324,0,0,0,324,0,0,324,0,0,0,0,gRNA_13849
HDR,,,326,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13849
Reference,0.0,100.0,12,12,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_13850
HDR,80.0,20.0,12,12,10,8,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_13850
Reference,2.05254516,97.94745484,3283,3283,2436,50,2386,0,24,4,2362,24,0,2358,0,0,4,0,gRNA_13851
HDR,72.83511269,27.16488731,3283,3283,843,614,229,0,0,0,229,0,0,229,0,0,0,0,gRNA_13851
Reference,0.0,100.0,9,9,5,0,5,0,0,1,4,0,1,4,0,0,0,0,gRNA_13852
HDR,25.0,75.0,9,9,4,1,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_13852
Reference,0.0,100.0,169,169,45,0,45,0,0,0,45,0,0,45,0,0,0,0,gRNA_13853
HDR,0.0,100.0,169,169,124,0,124,0,0,0,124,0,0,124,0,0,0,0,gRNA_13853
Reference,6.02130616,93.97869384,2163,2163,2159,130,2029,0,0,6,2024,0,5,2023,0,0,1,0,gRNA_13854
HDR,0.0,100.0,2163,2163,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_13854
Reference,19.95073892,80.04926108,407,407,406,81,325,0,0,0,325,0,0,325,0,0,0,0,gRNA_13855
