Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.0,100.0,7,7,5,0,5,0,0,0,5,0,0,5,0,0,0,0,gRNA_13832
HDR,0.0,100.0,7,7,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_13832
Reference,0.0,100.0,72,72,26,0,26,0,0,0,26,0,0,26,0,0,0,0,gRNA_13833
HDR,4.34782609,95.65217391,72,72,46,2,44,0,0,0,44,0,0,44,0,0,0,0,gRNA_13833
Reference,0.0,100.0,2045,1932,178,0,178,0,144,3,66,111,0,32,1,32,2,0,gRNA_13834
HDR,2.06489676,97.93510324,2045,1932,1695,35,1660,0,0,4,1660,0,0,1656,0,0,4,0,gRNA_13834
Reference,0.0,100.0,305,305,167,0,167,0,0,7,162,0,5,160,0,0,2,0,gRNA_13835
HDR,0.0,100.0,305,305,138,0,138,0,0,0,138,0,0,138,0,0,0,0,gRNA_13835
Reference,0.0,100.0,472,472,443,0,443,0,0,0,443,0,0,443,0,0,0,0,gRNA_13836
HDR,0.0,100.0,472,472,28,0,28,0,0,0,28,0,0,28,0,0,0,0,gRNA_13836
Reference,0.0,100.0,572,572,127,0,127,0,1,2,127,0,0,124,0,1,2,0,gRNA_13837
HDR,0.0,100.0,572,572,445,0,445,0,18,0,445,0,0,427,0,18,0,0,gRNA_13837
Reference,0.8,99.2,251,251,250,2,248,0,0,1,247,0,1,247,0,0,0,0,gRNA_13838
HDR,,,251,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13838
Reference,0.2994012,99.7005988,408,407,334,1,333,0,15,9,322,4,0,316,7,4,2,0,gRNA_13839
HDR,15.27777778,84.72222222,408,407,72,11,61,0,0,0,61,0,0,61,0,0,0,0,gRNA_13839
Reference,0.14331781,99.85668219,2851,2850,2791,4,2787,0,97,14,2729,50,0,2684,8,39,6,0,gRNA_13840
HDR,0.0,100.0,2851,2850,48,0,48,0,0,0,48,0,0,48,0,0,0,0,gRNA_13840
Reference,0.0,100.0,368,368,27,0,27,0,0,0,27,0,0,27,0,0,0,0,gRNA_13841
HDR,0.0,100.0,368,368,330,0,330,0,0,0,330,0,0,330,0,0,0,0,gRNA_13841
Reference,3.33333333,96.66666667,582,581,30,1,29,0,0,0,29,0,0,29,0,0,0,0,gRNA_13842
HDR,0.72859745,99.27140255,582,581,549,4,545,0,0,2,545,0,0,543,0,0,2,0,gRNA_13842
Reference,0.0,100.0,671,565,18,0,18,0,3,0,15,3,0,15,0,0,0,0,gRNA_13843
HDR,60.91743119,39.08256881,671,565,545,332,213,0,0,2,211,0,2,211,0,0,0,0,gRNA_13843
Reference,3.38983051,96.61016949,118,118,118,4,114,0,1,0,114,0,0,113,0,1,0,0,gRNA_13844
HDR,,,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13844
Reference,4.0,96.0,88,88,25,1,24,0,13,0,18,6,0,11,0,7,0,0,gRNA_13845
HDR,52.38095238,47.61904762,88,88,63,33,30,0,0,0,30,0,0,30,0,0,0,0,gRNA_13845
Reference,12.5,87.5,181,181,120,15,105,0,16,17,88,0,1,88,16,0,0,0,gRNA_13846
HDR,62.29508197,37.70491803,181,181,61,38,23,0,0,0,23,0,0,23,0,0,0,0,gRNA_13846
Reference,11.86848436,88.13151564,1360,1359,1247,148,1099,0,7,2,1091,6,2,1090,0,1,0,0,gRNA_13847
HDR,27.52293578,72.47706422,1360,1359,109,30,79,0,0,0,79,0,0,79,0,0,0,0,gRNA_13847
Reference,19.65973535,80.34026465,1063,1063,1058,208,850,0,3,11,838,1,11,836,0,2,0,0,gRNA_13848
HDR,0.0,100.0,1063,1063,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_13848
Reference,0.0,100.0,163,163,156,0,156,0,0,0,156,0,0,156,0,0,0,0,gRNA_13849
HDR,14.28571429,85.71428571,163,163,7,1,6,0,0,0,6,0,0,6,0,0,0,0,gRNA_13849
Reference,0.0,100.0,636,636,124,0,124,0,0,1,123,0,1,123,0,0,0,0,gRNA_13850
HDR,7.03125,92.96875,636,636,512,36,476,0,7,1,476,0,0,468,0,7,1,0,gRNA_13850
Reference,14.99460626,85.00539374,1247,1247,927,139,788,0,203,4,785,0,3,581,0,203,1,0,gRNA_13851
HDR,25.96153846,74.03846154,1247,1247,312,81,231,0,2,3,228,2,1,226,0,0,2,0,gRNA_13851
Reference,1.0,99.0,116,116,100,1,99,0,0,0,99,0,0,99,0,0,0,0,gRNA_13852
HDR,56.25,43.75,116,116,16,9,7,0,0,0,7,0,0,7,0,0,0,0,gRNA_13852
Reference,0.0,100.0,373,367,268,0,268,0,5,15,268,0,0,248,0,5,15,0,gRNA_13853
HDR,0.0,100.0,373,367,98,0,98,0,0,1,98,0,0,97,0,0,1,0,gRNA_13853
Reference,6.31929047,93.68070953,907,907,902,57,845,0,0,3,843,0,2,842,0,0,1,0,gRNA_13854
HDR,25.0,75.0,907,907,4,1,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_13854
Reference,13.33333333,86.66666667,31,31,15,2,13,0,0,0,13,0,0,13,0,0,0,0,gRNA_13855
HDR,62.5,37.5,31,31,16,10,6,0,0,0,6,0,0,6,0,0,0,0,gRNA_13855
Reference,0.0,100.0,559,548,12,0,12,0,2,1,10,2,0,9,0,0,1,0,gRNA_13856
HDR,29.9047619,70.0952381,559,548,525,157,368,0,0,26,346,0,22,342,0,0,4,0,gRNA_13856
Reference,2.57104195,97.42895805,4440,4440,4434,114,4320,0,0,16,4311,0,9,4304,0,0,7,0,gRNA_13857
HDR,0.0,100.0,4440,4440,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_13857
Reference,58.13953488,41.86046512,645,645,645,375,270,0,0,4,266,0,4,266,0,0,0,0,gRNA_13858
HDR,,,645,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13858
Reference,68.98876404,31.01123596,458,458,445,307,138,0,0,2,136,0,2,136,0,0,0,0,gRNA_13859
HDR,61.53846154,38.46153846,458,458,13,8,5,0,0,0,5,0,0,5,0,0,0,0,gRNA_13859
Reference,14.70588235,85.29411765,937,931,204,30,174,0,4,0,174,0,0,170,0,4,0,0,gRNA_13860
HDR,57.62237762,42.37762238,937,931,715,412,303,0,0,2,302,0,1,301,0,0,1,0,gRNA_13860
Reference,66.35658915,33.64341085,1006,1006,645,428,217,0,0,2,215,0,2,215,0,0,0,0,gRNA_13861
HDR,80.77994429,19.22005571,1006,1006,359,290,69,0,0,0,69,0,0,69,0,0,0,0,gRNA_13861
Reference,0.0,100.0,276,257,144,0,144,0,41,0,144,0,0,103,0,41,0,0,gRNA_13862
HDR,0.0,100.0,276,257,107,0,107,0,0,7,107,0,0,100,0,0,7,0,gRNA_13862
Reference,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13863
HDR,0.0,100.0,4,4,4,0,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_13863
Reference,0.0,100.0,118,117,28,0,28,0,28,0,26,2,0,0,0,26,0,0,gRNA_13864
HDR,12.35955056,87.64044944,118,117,89,11,78,0,0,1,78,0,0,77,0,0,1,0,gRNA_13864
Reference,0.0,100.0,45,45,6,0,6,0,0,0,6,0,0,6,0,0,0,0,gRNA_13865
