Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.0,100.0,3,3,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_13832
HDR,0.0,100.0,3,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_13832
Reference,0.0,100.0,179,179,179,0,179,0,0,0,179,0,0,179,0,0,0,0,gRNA_13833
HDR,,,179,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13833
Reference,0.0,100.0,1306,1301,512,0,512,0,456,1,151,360,1,55,0,96,0,0,gRNA_13834
HDR,0.0,100.0,1306,1301,789,0,789,0,1,4,788,1,0,784,0,0,4,0,gRNA_13834
Reference,0.0,100.0,482,482,480,0,480,0,1,0,480,0,0,479,0,1,0,0,gRNA_13835
HDR,0.0,100.0,482,482,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_13835
Reference,0.14524328,99.85475672,1380,1380,1377,2,1375,0,0,3,1375,0,0,1372,0,0,3,0,gRNA_13836
HDR,0.0,100.0,1380,1380,3,0,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_13836
Reference,0.0,100.0,5110,5110,2207,0,2207,0,3,11,2204,3,0,2193,0,0,11,0,gRNA_13837
HDR,0.0,100.0,5110,5110,2763,0,2763,0,0,11,2763,0,0,2752,0,0,11,0,gRNA_13837
Reference,0.0,100.0,6,6,1,0,1,0,1,0,1,0,0,0,0,1,0,0,gRNA_13838
HDR,0.0,100.0,6,6,5,0,5,0,5,0,5,0,0,0,0,5,0,0,gRNA_13838
Reference,0.0,100.0,872,872,609,0,609,0,211,135,399,77,133,263,0,134,2,0,gRNA_13839
HDR,22.05323194,77.94676806,872,872,263,58,205,0,0,1,205,0,0,204,0,0,1,0,gRNA_13839
Reference,0.23094688,99.76905312,468,468,433,1,432,0,1,2,431,0,0,430,1,0,1,0,gRNA_13840
HDR,0.0,100.0,468,468,32,0,32,0,0,0,32,0,0,32,0,0,0,0,gRNA_13840
Reference,,,435,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13841
HDR,0.0,100.0,435,435,434,0,434,0,0,0,434,0,0,434,0,0,0,0,gRNA_13841
Reference,6.66666667,93.33333333,247,247,180,12,168,0,0,0,168,0,0,168,0,0,0,0,gRNA_13842
HDR,0.0,100.0,247,247,67,0,67,0,0,0,67,0,0,67,0,0,0,0,gRNA_13842
Reference,0.0,100.0,96,96,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_13843
HDR,68.42105263,31.57894737,96,96,95,65,30,0,0,1,29,0,1,29,0,0,0,0,gRNA_13843
Reference,2.40585774,97.59414226,2745,2745,956,23,933,0,0,0,933,0,0,933,0,0,0,0,gRNA_13844
HDR,6.89461883,93.10538117,2745,2745,1784,123,1661,0,0,2,1660,0,1,1659,0,0,1,0,gRNA_13844
Reference,17.3553719,82.6446281,1765,1765,121,21,100,0,0,1,99,0,1,99,0,0,0,0,gRNA_13845
