Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.0,100.0,96,96,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_13832
HDR,0.0,100.0,96,96,95,0,95,0,0,0,95,0,0,95,0,0,0,0,gRNA_13832
Reference,0.0,100.0,521,521,422,0,422,0,0,1,422,0,0,421,0,0,1,0,gRNA_13833
HDR,7.07070707,92.92929293,521,521,99,7,92,0,0,0,92,0,0,92,0,0,0,0,gRNA_13833
Reference,0.0,100.0,91,78,60,0,60,0,8,0,53,7,0,52,0,1,0,0,gRNA_13834
HDR,0.0,100.0,91,78,18,0,18,0,0,0,18,0,0,18,0,0,0,0,gRNA_13834
Reference,0.0,100.0,951,951,662,0,662,0,0,197,469,0,193,465,0,0,4,0,gRNA_13835
HDR,0.0,100.0,951,951,289,0,289,0,0,0,289,0,0,289,0,0,0,0,gRNA_13835
Reference,0.0,100.0,649,649,645,0,645,0,0,1,645,0,0,644,0,0,1,0,gRNA_13836
HDR,0.0,100.0,649,649,4,0,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_13836
Reference,0.0,100.0,4081,4081,1682,0,1682,0,8,6,1682,0,0,1668,0,8,6,0,gRNA_13837
HDR,0.0,100.0,4081,4081,2396,0,2396,0,0,4,2396,0,0,2392,0,0,4,0,gRNA_13837
Reference,0.0,100.0,630,630,630,0,630,0,342,2,630,0,0,287,0,341,1,1,gRNA_13838
HDR,,,630,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13838
Reference,0.0,100.0,1181,1180,1016,0,1016,0,0,240,780,0,236,776,0,0,4,0,gRNA_13839
HDR,1.2195122,98.7804878,1181,1180,164,2,162,0,0,0,162,0,0,162,0,0,0,0,gRNA_13839
Reference,1.46137787,98.53862213,2078,2060,1916,28,1888,0,1193,1183,709,0,17,674,1162,31,4,0,gRNA_13840
HDR,0.0,100.0,2078,2060,53,0,53,0,3,0,50,3,0,50,0,0,0,0,gRNA_13840
Reference,0.0,100.0,610,610,6,0,6,0,0,0,6,0,0,6,0,0,0,0,gRNA_13841
HDR,0.0,100.0,610,610,248,0,248,0,0,0,248,0,0,248,0,0,0,0,gRNA_13841
Reference,5.99078341,94.00921659,393,393,217,13,204,0,0,1,203,0,1,203,0,0,0,0,gRNA_13842
HDR,43.18181818,56.81818182,393,393,176,76,100,0,0,0,100,0,0,100,0,0,0,0,gRNA_13842
Reference,0.0,100.0,528,528,47,0,47,0,44,0,11,36,0,3,0,8,0,0,gRNA_13843
HDR,66.52806653,33.47193347,528,528,481,320,161,0,0,0,161,0,0,161,0,0,0,0,gRNA_13843
Reference,2.57731959,97.42268041,195,195,194,5,189,0,0,0,189,0,0,189,0,0,0,0,gRNA_13844
HDR,,,195,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13844
Reference,10.90225564,89.09774436,1795,1795,532,58,474,0,153,4,322,151,1,317,0,2,3,0,gRNA_13845
HDR,68.30427892,31.69572108,1795,1795,1262,862,400,0,0,1,399,0,1,399,0,0,0,0,gRNA_13845
Reference,17.03296703,82.96703297,406,406,364,62,302,0,17,1,292,10,0,284,0,7,1,0,gRNA_13846
HDR,60.0,40.0,406,406,40,24,16,0,0,0,16,0,0,16,0,0,0,0,gRNA_13846
Reference,11.89873418,88.10126582,1134,1134,395,47,348,0,0,2,346,0,2,346,0,0,0,0,gRNA_13847
HDR,27.77777778,72.22222222,1134,1134,738,205,533,0,0,1,532,0,1,532,0,0,0,0,gRNA_13847
Reference,17.47572816,82.52427184,827,827,824,144,680,0,0,1,680,0,0,679,0,0,1,0,gRNA_13848
HDR,,,827,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13848
Reference,0.6993007,99.3006993,151,151,143,1,142,0,0,1,141,0,1,141,0,0,0,0,gRNA_13849
HDR,37.5,62.5,151,151,8,3,5,0,0,0,5,0,0,5,0,0,0,0,gRNA_13849
Reference,0.0,100.0,752,752,38,0,38,0,0,0,38,0,0,38,0,0,0,0,gRNA_13850
HDR,0.0,100.0,752,752,714,0,714,0,0,1,714,0,0,713,0,0,1,0,gRNA_13850
Reference,3.35917313,96.64082687,3065,3065,2322,78,2244,0,25,3,2243,0,1,2216,0,25,2,0,gRNA_13851
HDR,39.25549915,60.74450085,3065,3065,591,232,359,0,106,59,276,83,0,194,0,23,59,0,gRNA_13851
Reference,17.77777778,82.22222222,405,405,405,72,333,0,0,2,332,0,1,331,0,0,1,0,gRNA_13852
HDR,,,405,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13852
Reference,0.0,100.0,473,473,180,0,180,0,0,0,180,0,0,180,0,0,0,0,gRNA_13853
HDR,0.0,100.0,473,473,265,0,265,0,0,0,265,0,0,265,0,0,0,0,gRNA_13853
Reference,8.15765353,91.84234647,1091,1091,1091,89,1002,0,0,1,1002,0,0,1001,0,0,1,0,gRNA_13854
HDR,,,1091,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13854
Reference,16.04938272,83.95061728,106,106,81,13,68,0,0,0,68,0,0,68,0,0,0,0,gRNA_13855
HDR,40.0,60.0,106,106,25,10,15,0,0,0,15,0,0,15,0,0,0,0,gRNA_13855
Reference,0.0,100.0,1272,1236,41,0,41,0,0,39,4,0,37,2,0,0,2,0,gRNA_13856
HDR,26.38190955,73.61809045,1272,1236,1194,315,879,0,0,4,875,0,4,875,0,0,0,0,gRNA_13856
Reference,2.90037831,97.09962169,1587,1587,1586,46,1540,0,0,1,1540,0,0,1539,0,0,1,0,gRNA_13857
HDR,,,1587,1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13857
Reference,58.5443038,41.4556962,316,316,316,185,131,0,0,1,131,0,0,130,0,0,1,0,gRNA_13858
HDR,,,316,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13858
Reference,73.80952381,26.19047619,1178,1178,1176,868,308,0,0,0,308,0,0,308,0,0,0,0,gRNA_13859
HDR,,,1178,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13859
Reference,15.17690875,84.82309125,2060,2060,1074,163,911,0,0,1,910,0,1,910,0,0,0,0,gRNA_13860
HDR,51.21145374,48.78854626,2060,2060,908,465,443,0,0,1,442,0,1,442,0,0,0,0,gRNA_13860
Reference,68.90080429,31.09919571,1409,1409,1119,771,348,0,0,1,347,0,1,347,0,0,0,0,gRNA_13861
HDR,82.85714286,17.14285714,1409,1409,280,232,48,0,0,1,48,0,0,47,0,0,1,0,gRNA_13861
Reference,0.0,100.0,72,72,39,0,39,0,0,0,39,0,0,39,0,0,0,0,gRNA_13862
HDR,0.0,100.0,72,72,33,0,33,0,0,0,33,0,0,33,0,0,0,0,gRNA_13862
Reference,0.0,100.0,38,38,38,0,38,0,0,0,38,0,0,38,0,0,0,0,gRNA_13863
HDR,,,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13863
Reference,,,382,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13864
HDR,3.92670157,96.07329843,382,382,382,15,367,0,0,1,367,0,0,366,0,0,1,0,gRNA_13864
Reference,,,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13865
HDR,0.0,100.0,42,42,42,0,42,0,0,0,42,0,0,42,0,0,0,0,gRNA_13865
Reference,0.0,100.0,246,231,71,0,71,0,0,0,71,0,0,71,0,0,0,0,gRNA_13866
HDR,10.625,89.375,246,231,160,17,143,0,0,0,143,0,0,143,0,0,0,0,gRNA_13866
Reference,14.28571429,85.71428571,3216,3216,14,2,12,0,0,0,12,0,0,12,0,0,0,0,gRNA_13867
HDR,4.7761194,95.2238806,3216,3216,2680,128,2552,0,0,1,2552,0,0,2551,0,0,1,0,gRNA_13867
Reference,18.91891892,81.08108108,74,74,74,14,60,0,0,0,60,0,0,60,0,0,0,0,gRNA_13868
HDR,,,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13868
Reference,0.58479532,99.41520468,318,318,171,1,170,0,28,1,142,28,0,141,0,0,1,0,gRNA_13869
HDR,0.0,100.0,318,318,143,0,143,0,0,0,143,0,0,143,0,0,0,0,gRNA_13869
Reference,2.03735144,97.96264856,1244,1244,1178,24,1154,0,0,1,1153,0,1,1153,0,0,0,0,gRNA_13870
HDR,0.0,100.0,1244,1244,65,0,65,0,0,1,65,0,0,64,0,0,1,0,gRNA_13870
Reference,0.0,100.0,252,251,29,0,29,0,0,8,29,0,0,21,0,0,8,0,gRNA_13871
HDR,0.0,100.0,252,251,222,0,222,0,0,0,222,0,0,222,0,0,0,0,gRNA_13871
Reference,8.10313076,91.89686924,970,970,543,44,499,0,0,0,499,0,0,499,0,0,0,0,gRNA_13872
HDR,0.0,100.0,970,970,427,0,427,0,0,1,427,0,0,426,0,0,1,0,gRNA_13872
Reference,53.02491103,46.97508897,1278,1278,281,149,132,0,0,3,130,0,2,129,0,0,1,0,gRNA_13873
HDR,16.16628176,83.83371824,1278,1278,866,140,726,0,0,4,724,0,2,722,0,0,2,0,gRNA_13873
Reference,81.81818182,18.18181818,253,253,253,207,46,0,0,2,45,0,1,44,0,0,1,0,gRNA_13874
HDR,,,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13874
Reference,0.0,100.0,1757,1757,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_13875
HDR,9.45868946,90.54131054,1757,1757,1755,166,1589,0,0,7,1586,0,3,1582,0,0,4,0,gRNA_13875
Reference,55.61606535,44.38393465,1525,1525,1469,817,652,0,0,2,651,0,1,650,0,0,1,0,gRNA_13876
HDR,0.0,100.0,1525,1525,55,0,55,0,0,0,55,0,0,55,0,0,0,0,gRNA_13876
Reference,59.09090909,40.90909091,169,169,22,13,9,0,3,0,9,0,0,6,0,3,0,0,gRNA_13877
HDR,90.4109589,9.5890411,169,169,146,132,14,0,0,0,14,0,0,14,0,0,0,0,gRNA_13877
Reference,6.25,93.75,430,430,64,4,60,0,0,0,60,0,0,60,0,0,0,0,gRNA_13878
HDR,2.19178082,97.80821918,430,430,365,8,357,0,0,2,357,0,0,355,0,0,2,0,gRNA_13878
Reference,23.56377799,76.43622201,1324,1324,1027,242,785,0,0,0,785,0,0,785,0,0,0,0,gRNA_13879
HDR,0.0,100.0,1324,1324,297,0,297,0,0,0,297,0,0,297,0,0,0,0,gRNA_13879
Reference,14.15770609,85.84229391,558,558,558,79,479,0,0,0,479,0,0,479,0,0,0,0,gRNA_13880
HDR,,,558,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13880
Reference,0.0,100.0,304,304,3,0,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_13881
HDR,60.2006689,39.7993311,304,304,299,180,119,0,0,0,119,0,0,119,0,0,0,0,gRNA_13881
Reference,7.00808625,92.99191375,432,432,371,26,345,0,15,1,345,0,0,329,0,15,1,0,gRNA_13882
HDR,38.0952381,61.9047619,432,432,21,8,13,0,0,0,13,0,0,13,0,0,0,0,gRNA_13882
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13883
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13883
Reference,62.27758007,37.72241993,281,281,281,175,106,0,0,2,104,0,2,104,0,0,0,0,gRNA_13884
HDR,,,281,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13884
Reference,,,456,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13885
HDR,62.5,37.5,456,456,456,285,171,0,0,1,170,0,1,170,0,0,0,0,gRNA_13885
Reference,2.52525253,97.47474747,653,653,198,5,193,0,0,0,193,0,0,193,0,0,0,0,gRNA_13886
HDR,4.3956044,95.6043956,653,653,455,20,435,0,0,2,434,0,1,433,0,0,1,0,gRNA_13886
Reference,15.17241379,84.82758621,435,435,435,66,369,0,0,0,369,0,0,369,0,0,0,0,gRNA_13887
HDR,,,435,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13887
Reference,28.36363636,71.63636364,1100,1100,1100,312,788,0,0,1,787,0,1,787,0,0,0,0,gRNA_13888
HDR,,,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13888
Reference,14.28571429,85.71428571,30,25,14,2,12,0,0,0,12,0,0,12,0,0,0,0,gRNA_13889
HDR,0.0,100.0,30,25,8,0,8,0,7,0,8,0,0,1,0,7,0,0,gRNA_13889
Reference,52.38095238,47.61904762,42,42,42,22,20,0,0,0,20,0,0,20,0,0,0,0,gRNA_13890
HDR,,,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13890
Reference,49.6969697,50.3030303,165,165,165,82,83,0,0,0,83,0,0,83,0,0,0,0,gRNA_13891
HDR,,,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13891
Reference,0.0,100.0,649,649,645,0,645,0,0,0,645,0,0,645,0,0,0,0,gRNA_13892
HDR,,,649,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13892
Reference,0.0,100.0,893,893,859,0,859,0,0,2,859,0,0,857,0,0,2,0,gRNA_13893
HDR,0.0,100.0,893,893,34,0,34,0,0,0,34,0,0,34,0,0,0,0,gRNA_13893
