Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.0,100.0,47,47,7,0,7,0,0,1,6,0,1,6,0,0,0,0,gRNA_13832
HDR,0.0,100.0,47,47,40,0,40,0,0,0,40,0,0,40,0,0,0,0,gRNA_13832
Reference,0.0,100.0,222,222,193,0,193,0,3,0,192,1,0,190,0,2,0,0,gRNA_13833
HDR,7.14285714,92.85714286,222,222,28,2,26,0,0,0,26,0,0,26,0,0,0,0,gRNA_13833
Reference,0.0,100.0,85,85,57,0,57,0,1,0,56,1,0,56,0,0,0,0,gRNA_13834
HDR,17.85714286,82.14285714,85,85,28,5,23,0,0,0,23,0,0,23,0,0,0,0,gRNA_13834
Reference,0.0,100.0,918,154,81,0,81,0,0,2,79,0,2,79,0,0,0,0,gRNA_13835
HDR,0.0,100.0,918,154,73,0,73,0,0,0,73,0,0,73,0,0,0,0,gRNA_13835
Reference,0.0,100.0,931,928,926,0,926,0,5,0,926,0,0,921,0,5,0,0,gRNA_13836
HDR,0.0,100.0,931,928,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_13836
Reference,0.0,100.0,2505,2504,669,0,669,0,0,2,669,0,0,667,0,0,2,0,gRNA_13837
HDR,0.0,100.0,2505,2504,1302,0,1302,0,0,3,1302,0,0,1299,0,0,3,0,gRNA_13837
Reference,0.0,100.0,8,8,7,0,7,0,2,0,7,0,0,5,0,2,0,0,gRNA_13838
HDR,0.0,100.0,8,8,1,0,1,0,1,0,1,0,0,0,0,1,0,0,gRNA_13838
Reference,0.0,100.0,354,354,26,0,26,0,13,0,26,0,0,13,0,13,0,0,gRNA_13839
HDR,7.01219512,92.98780488,354,354,328,23,305,0,0,0,305,0,0,305,0,0,0,0,gRNA_13839
Reference,0.0,100.0,47,46,45,0,45,0,32,1,34,10,1,12,0,22,0,0,gRNA_13840
HDR,,,47,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13840
Reference,0.0,100.0,786,786,4,0,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_13841
HDR,0.0,100.0,786,786,782,0,782,0,0,1,782,0,0,781,0,0,1,0,gRNA_13841
