Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.0,100.0,65,65,3,0,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_13832
HDR,0.0,100.0,65,65,48,0,48,0,0,0,48,0,0,48,0,0,0,0,gRNA_13832
Reference,0.52910053,99.47089947,192,192,189,1,188,0,0,1,188,0,0,187,0,0,1,0,gRNA_13833
HDR,33.33333333,66.66666667,192,192,3,1,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_13833
Reference,0.0,100.0,472,472,298,0,298,0,11,2,297,0,1,285,0,11,1,0,gRNA_13834
HDR,10.40462428,89.59537572,472,472,173,18,155,0,0,2,155,0,0,153,0,0,2,0,gRNA_13834
Reference,0.0,100.0,158,158,147,0,147,0,0,0,147,0,0,147,0,0,0,0,gRNA_13835
HDR,0.0,100.0,158,158,10,0,10,0,0,0,10,0,0,10,0,0,0,0,gRNA_13835
Reference,0.0,100.0,508,508,457,0,457,0,0,1,457,0,0,456,0,0,1,0,gRNA_13836
HDR,0.0,100.0,508,508,50,0,50,0,0,0,50,0,0,50,0,0,0,0,gRNA_13836
Reference,0.0,100.0,2007,2007,826,0,826,0,2,5,825,0,1,819,0,2,4,0,gRNA_13837
HDR,0.0,100.0,2007,2007,1171,0,1171,0,9,3,1171,0,0,1159,0,9,3,0,gRNA_13837
Reference,0.37037037,99.62962963,273,273,270,1,269,0,0,18,267,0,2,251,0,0,16,0,gRNA_13838
HDR,0.0,100.0,273,273,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_13838
Reference,0.0,100.0,1423,1422,670,0,670,0,55,8,653,12,1,612,4,38,2,1,gRNA_13839
HDR,30.92369478,69.07630522,1423,1422,747,231,516,0,0,5,514,0,2,511,0,0,3,0,gRNA_13839
Reference,0.591133,99.408867,1073,1055,1015,6,1009,0,504,365,533,112,0,504,364,28,1,0,gRNA_13840
HDR,2.56410256,97.43589744,1073,1055,39,1,38,0,0,0,38,0,0,38,0,0,0,0,gRNA_13840
Reference,0.0,100.0,962,962,366,0,366,0,1,25,365,1,0,340,0,0,25,0,gRNA_13841
HDR,0.0,100.0,962,962,593,0,593,0,0,0,593,0,0,593,0,0,0,0,gRNA_13841
Reference,3.33333333,96.66666667,370,370,60,2,58,0,2,2,56,0,0,56,2,0,0,0,gRNA_13842
HDR,2.95081967,97.04918033,370,370,305,9,296,0,0,4,296,0,0,292,0,0,4,0,gRNA_13842
Reference,1.57894737,98.42105263,726,703,190,3,187,0,32,1,157,30,0,154,0,2,1,0,gRNA_13843
HDR,48.828125,51.171875,726,703,512,250,262,0,0,3,260,0,2,259,0,0,1,0,gRNA_13843
Reference,3.7037037,96.2962963,406,406,405,15,390,0,0,1,390,0,0,389,0,0,1,0,gRNA_13844
HDR,0.0,100.0,406,406,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_13844
Reference,8.47457627,91.52542373,922,922,59,5,54,0,0,1,54,0,0,53,0,0,1,0,gRNA_13845
HDR,45.47563805,54.52436195,922,922,862,392,470,0,0,2,469,0,1,468,0,0,1,0,gRNA_13845
Reference,21.6904277,78.3095723,1743,1743,982,213,769,0,202,202,572,0,0,566,197,1,1,4,gRNA_13846
HDR,57.89473684,42.10526316,1743,1743,760,440,320,0,0,1,319,0,1,319,0,0,0,0,gRNA_13846
Reference,15.68154403,84.31845597,1254,1253,829,130,699,0,2,3,698,0,1,696,0,0,0,2,gRNA_13847
HDR,29.28571429,70.71428571,1254,1253,420,123,297,0,0,3,295,0,2,294,0,0,1,0,gRNA_13847
Reference,15.46134663,84.53865337,815,815,802,124,678,0,74,43,595,51,32,561,0,23,11,0,gRNA_13848
HDR,27.27272727,72.72727273,815,815,11,3,8,0,0,0,8,0,0,8,0,0,0,0,gRNA_13848
Reference,0.52493438,99.47506562,475,475,381,2,379,0,0,0,379,0,0,379,0,0,0,0,gRNA_13849
HDR,8.5106383,91.4893617,475,475,94,8,86,0,0,1,85,0,1,85,0,0,0,0,gRNA_13849
Reference,0.82236842,99.17763158,799,799,608,5,603,0,0,4,603,0,0,599,0,0,4,0,gRNA_13850
HDR,57.14285714,42.85714286,799,799,189,108,81,0,0,0,81,0,0,81,0,0,0,0,gRNA_13850
Reference,2.18978102,97.81021898,1379,1379,548,12,536,0,2,28,511,0,24,507,1,1,3,0,gRNA_13851
HDR,52.1631644,47.8368356,1379,1379,809,422,387,0,1,31,377,0,9,356,1,0,21,0,gRNA_13851
Reference,5.33333333,94.66666667,226,226,225,12,213,0,1,1,212,0,1,211,0,1,0,0,gRNA_13852
HDR,,,226,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13852
Reference,1.6509434,98.3490566,832,832,424,7,417,0,0,2,416,0,1,415,0,0,1,0,gRNA_13853
HDR,0.0,100.0,832,832,408,0,408,0,0,2,408,0,0,406,0,0,2,0,gRNA_13853
Reference,5.46391753,94.53608247,1946,1946,1940,106,1834,0,0,10,1831,0,3,1824,0,0,7,0,gRNA_13854
HDR,0.0,100.0,1946,1946,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_13854
Reference,11.53846154,88.46153846,354,354,78,9,69,0,0,0,69,0,0,69,0,0,0,0,gRNA_13855
HDR,45.45454545,54.54545455,354,354,275,125,150,0,0,0,150,0,0,150,0,0,0,0,gRNA_13855
Reference,0.0,100.0,1919,1919,23,0,23,0,0,18,23,0,0,5,0,0,18,0,gRNA_13856
HDR,25.34435262,74.65564738,1919,1919,1815,460,1355,0,0,273,1124,0,231,1082,0,0,42,0,gRNA_13856
Reference,2.71444083,97.28555917,1846,1846,1842,50,1792,0,0,6,1789,0,3,1786,0,0,3,0,gRNA_13857
HDR,33.33333333,66.66666667,1846,1846,3,1,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_13857
Reference,53.35892514,46.64107486,523,523,521,278,243,0,0,2,242,0,1,241,0,0,1,0,gRNA_13858
HDR,100.0,0.0,523,523,2,2,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13858
Reference,68.51851852,31.48148148,942,942,702,481,221,0,0,0,221,0,0,221,0,0,0,0,gRNA_13859
HDR,80.75313808,19.24686192,942,942,239,193,46,0,0,0,46,0,0,46,0,0,0,0,gRNA_13859
Reference,11.85185185,88.14814815,1466,1464,270,32,238,0,55,0,238,0,0,183,0,55,0,0,gRNA_13860
HDR,54.7979798,45.2020202,1466,1464,1188,651,537,0,0,2,537,0,0,535,0,0,2,0,gRNA_13860
Reference,63.08139535,36.91860465,1834,1834,1032,651,381,0,3,3,377,1,3,375,0,2,0,0,gRNA_13861
HDR,81.26801153,18.73198847,1834,1834,694,564,130,0,0,1,129,0,1,129,0,0,0,0,gRNA_13861
Reference,0.0,100.0,602,281,184,0,184,0,9,2,184,0,0,173,0,9,2,0,gRNA_13862
HDR,0.0,100.0,602,281,92,0,92,0,0,40,92,0,0,52,0,0,40,0,gRNA_13862
Reference,0.0,100.0,2,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_13863
HDR,0.0,100.0,2,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_13863
Reference,0.0,100.0,361,356,6,0,6,0,6,0,2,4,0,0,0,2,0,0,gRNA_13864
HDR,12.57142857,87.42857143,361,356,350,44,306,0,0,3,305,0,1,303,0,0,2,0,gRNA_13864
Reference,0.0,100.0,136,136,92,0,92,0,1,0,92,0,0,91,0,1,0,0,gRNA_13865
HDR,0.0,100.0,136,136,44,0,44,0,3,3,41,0,0,41,3,0,0,0,gRNA_13865
Reference,1.42857143,98.57142857,470,470,140,2,138,0,4,4,137,0,1,130,0,4,3,0,gRNA_13866
HDR,10.63829787,89.36170213,470,470,329,35,294,0,11,1,284,10,0,282,0,1,1,0,gRNA_13866
Reference,0.0,100.0,1229,935,5,0,5,0,5,0,5,0,0,0,0,5,0,0,gRNA_13867
HDR,10.24774775,89.75225225,1229,935,888,91,797,0,0,2,797,0,0,795,0,0,2,0,gRNA_13867
Reference,42.85714286,57.14285714,119,119,112,48,64,0,0,0,64,0,0,64,0,0,0,0,gRNA_13868
HDR,0.0,100.0,119,119,7,0,7,0,0,0,7,0,0,7,0,0,0,0,gRNA_13868
Reference,0.0,100.0,1047,1047,12,0,12,0,2,0,10,2,0,10,0,0,0,0,gRNA_13869
HDR,0.0,100.0,1047,1047,1035,0,1035,0,0,4,1035,0,0,1031,0,0,4,0,gRNA_13869
Reference,1.35301353,98.64698647,1101,1101,813,11,802,0,0,0,802,0,0,802,0,0,0,0,gRNA_13870
HDR,0.0,100.0,1101,1101,285,0,285,0,0,1,285,0,0,284,0,0,1,0,gRNA_13870
Reference,0.0,100.0,770,770,5,0,5,0,1,2,5,0,0,2,0,1,2,0,gRNA_13871
HDR,0.0,100.0,770,770,763,0,763,0,0,1,763,0,0,762,0,0,1,0,gRNA_13871
Reference,3.51966874,96.48033126,1642,1642,1449,51,1398,0,54,6,1370,27,1,1338,0,27,5,0,gRNA_13872
HDR,0.0,100.0,1642,1642,190,0,190,0,0,0,190,0,0,190,0,0,0,0,gRNA_13872
Reference,53.3106961,46.6893039,1155,1146,589,314,275,0,0,2,274,0,1,273,0,0,1,0,gRNA_13873
HDR,57.94223827,42.05776173,1155,1146,554,321,233,0,0,2,231,0,2,231,0,0,0,0,gRNA_13873
Reference,81.52554234,18.47445766,1440,1440,1429,1165,264,0,0,1,264,0,0,263,0,0,1,0,gRNA_13874
HDR,,,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13874
Reference,0.0,100.0,417,399,6,0,6,0,0,1,5,0,1,5,0,0,0,0,gRNA_13875
HDR,15.2238806,84.7761194,417,399,335,51,284,0,0,1,284,0,0,283,0,0,1,0,gRNA_13875
Reference,52.23628692,47.76371308,1203,1203,1185,619,566,0,8,4,555,7,4,554,0,1,0,0,gRNA_13876
HDR,80.0,20.0,1203,1203,15,12,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_13876
Reference,51.11940299,48.88059701,456,456,268,137,131,0,11,0,131,0,0,120,0,11,0,0,gRNA_13877
HDR,77.12765957,22.87234043,456,456,188,145,43,0,0,1,42,0,1,42,0,0,0,0,gRNA_13877
Reference,0.84745763,99.15254237,363,363,354,3,351,0,0,0,351,0,0,351,0,0,0,0,gRNA_13878
HDR,0.0,100.0,363,363,9,0,9,0,0,1,8,0,1,8,0,0,0,0,gRNA_13878
Reference,23.51716961,76.48283039,1237,1237,961,226,735,0,65,4,675,56,3,667,1,8,0,0,gRNA_13879
HDR,14.86988848,85.13011152,1237,1237,269,40,229,0,1,0,229,0,0,228,0,1,0,0,gRNA_13879
Reference,13.01020408,86.98979592,1568,1568,1568,204,1364,0,0,2,1362,0,2,1362,0,0,0,0,gRNA_13880
HDR,,,1568,1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13880
Reference,49.48453608,50.51546392,364,364,97,48,49,0,0,0,49,0,0,49,0,0,0,0,gRNA_13881
HDR,61.06870229,38.93129771,364,364,262,160,102,0,0,0,102,0,0,102,0,0,0,0,gRNA_13881
Reference,5.50996483,94.49003517,870,870,853,47,806,0,0,2,804,0,2,804,0,0,0,0,gRNA_13882
HDR,11.76470588,88.23529412,870,870,17,2,15,0,0,1,14,0,1,14,0,0,0,0,gRNA_13882
Reference,39.58333333,60.41666667,64,64,48,19,29,0,0,0,29,0,0,29,0,0,0,0,gRNA_13883
HDR,75.0,25.0,64,64,16,12,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_13883
Reference,64.43914081,35.56085919,419,419,419,270,149,0,0,2,147,0,2,147,0,0,0,0,gRNA_13884
HDR,,,419,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13884
Reference,40.0,60.0,573,573,20,8,12,0,0,0,12,0,0,12,0,0,0,0,gRNA_13885
HDR,64.97277677,35.02722323,573,573,551,358,193,0,0,1,192,0,1,192,0,0,0,0,gRNA_13885
Reference,12.60273973,87.39726027,1335,1335,365,46,319,0,0,0,319,0,0,319,0,0,0,0,gRNA_13886
HDR,0.0,100.0,1335,1335,968,0,968,0,0,1,968,0,0,967,0,0,1,0,gRNA_13886
Reference,13.51039261,86.48960739,867,867,866,117,749,0,0,2,747,0,2,747,0,0,0,0,gRNA_13887
HDR,0.0,100.0,867,867,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_13887
