Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_1
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_1
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_2
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_2
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_3
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_3
Reference,63.58208955,36.41791045,2032,2032,1005,639,366,0,0,5,363,0,3,361,0,0,2,0,gRNA_4
HDR,82.47322298,17.52677702,2032,2032,1027,847,180,0,0,1,180,0,0,179,0,0,1,0,gRNA_4
Reference,7.99396682,92.00603318,730,730,663,53,610,0,0,0,610,0,0,610,0,0,0,0,gRNA_5
HDR,73.13432836,26.86567164,730,730,67,49,18,0,0,0,18,0,0,18,0,0,0,0,gRNA_5
Reference,12.46537396,87.53462604,1229,1226,1083,135,948,0,0,0,948,0,0,948,0,0,0,0,gRNA_6
HDR,0.0,100.0,1229,1226,141,0,141,0,0,0,141,0,0,141,0,0,0,0,gRNA_6
Reference,0.43236566,99.56763434,2481,2481,1619,7,1612,0,1,3,1612,0,0,1608,0,1,3,0,gRNA_7
HDR,0.0,100.0,2481,2481,860,0,860,0,0,1,860,0,0,859,0,0,1,0,gRNA_7
Reference,0.0,100.0,306,306,172,0,172,0,0,1,172,0,0,171,0,0,1,0,gRNA_8
HDR,0.0,100.0,306,306,134,0,134,0,0,1,134,0,0,133,0,0,1,0,gRNA_8
Reference,0.0,100.0,325,325,284,0,284,0,0,0,284,0,0,284,0,0,0,0,gRNA_9
HDR,0.0,100.0,325,325,41,0,41,0,0,0,41,0,0,41,0,0,0,0,gRNA_9
Reference,25.72078907,74.27921093,1943,1943,1318,339,979,0,1,1,978,0,1,977,0,1,0,0,gRNA_10
HDR,56.8,43.2,1943,1943,625,355,270,0,0,1,269,0,1,269,0,0,0,0,gRNA_10
Reference,18.18181818,81.81818182,637,637,11,2,9,0,0,0,9,0,0,9,0,0,0,0,gRNA_11
HDR,27.63578275,72.36421725,637,637,626,173,453,0,0,0,453,0,0,453,0,0,0,0,gRNA_11
Reference,23.05194805,76.94805195,1052,1052,616,142,474,0,0,0,474,0,0,474,0,0,0,0,gRNA_12
HDR,52.98165138,47.01834862,1052,1052,436,231,205,0,0,0,205,0,0,205,0,0,0,0,gRNA_12
Reference,54.83870968,45.16129032,125,125,124,68,56,0,0,0,56,0,0,56,0,0,0,0,gRNA_13
HDR,,,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13
Reference,21.21212121,78.78787879,33,33,33,7,26,0,0,0,26,0,0,26,0,0,0,0,gRNA_14
HDR,,,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_14
Reference,0.0,100.0,722,722,181,0,181,0,0,0,181,0,0,181,0,0,0,0,gRNA_15
HDR,16.26617375,83.73382625,722,722,541,88,453,0,0,0,453,0,0,453,0,0,0,0,gRNA_15
Reference,0.0,100.0,1766,1619,17,0,17,0,0,5,12,0,5,12,0,0,0,0,gRNA_16
HDR,6.62878788,93.37121212,1766,1619,1584,105,1479,0,1051,1054,442,0,0,425,1037,0,3,14,gRNA_16
Reference,2.53565769,97.46434231,3884,3884,1262,32,1230,0,1,0,1230,0,0,1229,0,1,0,0,gRNA_17
HDR,0.0768935,99.9231065,3884,3884,2601,2,2599,0,0,8,2599,0,0,2591,0,0,8,0,gRNA_17
Reference,50.0,50.0,465,464,2,1,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_18
