Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_1
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_1
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_2
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_2
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_3
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_3
Reference,62.58625863,37.41374137,3342,3342,3333,2086,1247,0,0,18,1237,0,10,1229,0,0,8,0,gRNA_4
HDR,50.0,50.0,3342,3342,2,1,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_4
Reference,,,386,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_5
HDR,68.9119171,31.0880829,386,386,386,266,120,0,1,2,118,1,1,117,0,0,1,0,gRNA_5
Reference,0.0,100.0,98,98,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_6
HDR,2.08333333,97.91666667,98,98,96,2,94,0,0,1,94,0,0,93,0,0,1,0,gRNA_6
Reference,0.01789869,99.98210131,5717,5717,5587,1,5586,0,0,39,5579,0,7,5547,0,0,32,0,gRNA_7
HDR,14.87603306,85.12396694,5717,5717,121,18,103,0,0,1,103,0,0,102,0,0,1,0,gRNA_7
Reference,0.0,100.0,24,24,24,0,24,0,0,0,24,0,0,24,0,0,0,0,gRNA_8
HDR,,,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_8
Reference,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_9
HDR,0.0,100.0,5,5,5,0,5,0,0,0,5,0,0,5,0,0,0,0,gRNA_9
Reference,34.88372093,65.11627907,98,98,86,30,56,0,0,2,55,0,1,54,0,0,1,0,gRNA_10
HDR,0.0,100.0,98,98,12,0,12,0,0,0,12,0,0,12,0,0,0,0,gRNA_10
Reference,0.0,100.0,3,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_11
HDR,0.0,100.0,3,3,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_11
Reference,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_12
HDR,0.0,100.0,6,6,6,0,6,0,0,0,6,0,0,6,0,0,0,0,gRNA_12
Reference,33.33333333,66.66666667,6,6,6,2,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_13
HDR,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13
Reference,41.46981627,58.53018373,381,381,381,158,223,0,0,2,221,0,2,221,0,0,0,0,gRNA_14
HDR,,,381,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_14
Reference,0.0,100.0,5478,5478,5432,0,5432,0,1,131,5432,0,0,5300,0,1,131,0,gRNA_15
HDR,0.0,100.0,5478,5478,43,0,43,0,0,3,41,0,2,40,0,0,1,0,gRNA_15
Reference,,,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_16
HDR,0.0,100.0,30,23,6,0,6,0,0,0,6,0,0,6,0,0,0,0,gRNA_16
Reference,6.46766169,93.53233831,206,206,201,13,188,0,0,0,188,0,0,188,0,0,0,0,gRNA_17
HDR,0.0,100.0,206,206,4,0,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_17
Reference,100.0,0.0,336,336,1,1,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_18
HDR,0.0,100.0,336,336,335,0,335,0,0,3,335,0,0,332,0,0,3,0,gRNA_18
Reference,12.5,87.5,67,67,8,1,7,0,0,0,7,0,0,7,0,0,0,0,gRNA_19
