Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.0,100.0,3,3,3,0,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_1
HDR,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_1
Reference,50.0,50.0,2,2,2,1,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_2
HDR,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_2
Reference,0.0,100.0,5,5,5,0,5,0,0,0,5,0,0,5,0,0,0,0,gRNA_3
HDR,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_3
Reference,55.55555556,44.44444444,21,21,9,5,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_4
HDR,91.66666667,8.33333333,21,21,12,11,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_4
Reference,,,662,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_5
HDR,67.62481089,32.37518911,662,662,661,447,214,0,0,3,211,0,3,211,0,0,0,0,gRNA_5
Reference,0.0,100.0,64,64,5,0,5,0,0,0,5,0,0,5,0,0,0,0,gRNA_6
HDR,0.0,100.0,64,64,59,0,59,0,0,0,59,0,0,59,0,0,0,0,gRNA_6
Reference,0.0,100.0,65,65,9,0,9,0,0,1,8,0,1,8,0,0,0,0,gRNA_7
HDR,0.0,100.0,65,65,56,0,56,0,0,0,56,0,0,56,0,0,0,0,gRNA_7
Reference,0.0,100.0,13,13,13,0,13,0,0,0,13,0,0,13,0,0,0,0,gRNA_8
HDR,,,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_8
Reference,0.0,100.0,3,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_9
HDR,0.0,100.0,3,3,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_9
Reference,0.0,100.0,11,11,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_10
HDR,11.11111111,88.88888889,11,11,9,1,8,0,0,1,8,0,0,7,0,0,1,0,gRNA_10
Reference,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_11
HDR,33.33333333,66.66666667,3,3,3,1,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_11
Reference,33.33333333,66.66666667,4,4,3,1,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_12
HDR,100.0,0.0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_12
Reference,76.92307692,23.07692308,13,13,13,10,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_13
HDR,,,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13
Reference,50.0,50.0,20,20,20,10,10,0,0,0,10,0,0,10,0,0,0,0,gRNA_14
HDR,,,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_14
Reference,0.0,100.0,5231,5231,416,0,416,0,0,2,416,0,0,414,0,0,2,0,gRNA_15
HDR,0.04155412,99.95844588,5231,5231,4813,2,4811,0,0,15,4810,0,1,4796,0,0,14,0,gRNA_15
Reference,4.87804878,95.12195122,881,880,41,2,39,0,0,27,12,0,27,12,0,0,0,0,gRNA_16
HDR,21.86379928,78.13620072,881,880,837,183,654,0,1,3,651,0,2,651,1,0,0,0,gRNA_16
Reference,0.0,100.0,25,25,21,0,21,0,0,0,21,0,0,21,0,0,0,0,gRNA_17
HDR,0.0,100.0,25,25,4,0,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_17
Reference,0.0,100.0,146,146,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_18
HDR,0.0,100.0,146,146,144,0,144,0,0,1,144,0,0,143,0,0,1,0,gRNA_18
Reference,0.0,100.0,577,577,340,0,340,0,0,1,340,0,0,339,0,0,1,0,gRNA_19
HDR,0.0,100.0,577,577,237,0,237,0,0,1,237,0,0,236,0,0,1,0,gRNA_19
Reference,0.0,100.0,112,112,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_20
HDR,0.0,100.0,112,112,111,0,111,0,0,0,111,0,0,111,0,0,0,0,gRNA_20
Reference,0.0,100.0,49,42,1,0,1,0,1,1,0,0,0,0,1,0,0,0,gRNA_21
HDR,0.0,100.0,49,42,41,0,41,0,39,39,41,0,0,2,0,0,0,39,gRNA_21
Reference,0.0,100.0,17,16,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_22
HDR,26.66666667,73.33333333,17,16,15,4,11,0,0,0,11,0,0,11,0,0,0,0,gRNA_22
Reference,2.22772277,97.77227723,405,405,404,9,395,0,0,3,393,0,2,392,0,0,1,0,gRNA_23
HDR,0.0,100.0,405,405,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_23
Reference,12.19512195,87.80487805,41,41,41,5,36,0,0,0,36,0,0,36,0,0,0,0,gRNA_24
HDR,,,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_24
Reference,0.0,100.0,18,18,5,0,5,0,0,0,5,0,0,5,0,0,0,0,gRNA_25
HDR,0.0,100.0,18,18,13,0,13,0,0,0,13,0,0,13,0,0,0,0,gRNA_25
