Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_1
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_1
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_2
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_2
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_3
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_3
Reference,50.0,50.0,9,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_4
HDR,85.71428571,14.28571429,9,9,7,6,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_4
Reference,39.50617284,60.49382716,1055,1055,162,64,98,0,0,0,98,0,0,98,0,0,0,0,gRNA_5
HDR,69.98880179,30.01119821,1055,1055,893,625,268,0,0,2,266,0,2,266,0,0,0,0,gRNA_5
Reference,0.0,100.0,781,19,6,0,6,0,0,0,6,0,0,6,0,0,0,0,gRNA_6
HDR,27.27272727,72.72727273,781,19,11,3,8,0,0,0,8,0,0,8,0,0,0,0,gRNA_6
Reference,0.0,100.0,1841,1841,8,0,8,0,0,0,8,0,0,8,0,0,0,0,gRNA_7
HDR,0.05464481,99.94535519,1841,1841,1830,1,1829,0,0,2,1829,0,0,1827,0,0,2,0,gRNA_7
Reference,18.80108992,81.19891008,368,368,367,69,298,0,0,0,298,0,0,298,0,0,0,0,gRNA_8
HDR,,,368,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_8
Reference,0.0,100.0,1234,1234,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_9
HDR,0.0,100.0,1234,1234,1231,0,1231,0,3,2,1231,0,0,1226,0,3,2,0,gRNA_9
Reference,10.11945008,89.88054992,4819,4819,4437,449,3988,0,2709,19,3974,1,2,1275,11,2693,2,4,gRNA_10
HDR,0.26595745,99.73404255,4819,4819,376,1,375,0,370,1,375,0,0,4,0,370,1,0,gRNA_10
Reference,6.12535613,93.87464387,981,981,702,43,659,0,0,1,659,0,0,658,0,0,1,0,gRNA_11
HDR,25.44802867,74.55197133,981,981,279,71,208,0,0,0,208,0,0,208,0,0,0,0,gRNA_11
Reference,24.33121019,75.66878981,916,916,785,191,594,0,0,0,594,0,0,594,0,0,0,0,gRNA_12
HDR,48.85496183,51.14503817,916,916,131,64,67,0,0,0,67,0,0,67,0,0,0,0,gRNA_12
Reference,53.80986938,46.19013062,2756,2756,2756,1483,1273,0,0,6,1269,0,4,1267,0,0,2,0,gRNA_13
HDR,,,2756,2756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13
Reference,3.29749104,96.70250896,1397,1397,1395,46,1349,0,0,0,1349,0,0,1349,0,0,0,0,gRNA_14
HDR,,,1397,1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_14
Reference,0.63694268,99.36305732,331,331,157,1,156,0,0,0,156,0,0,156,0,0,0,0,gRNA_15
HDR,1.14942529,98.85057471,331,331,174,2,172,0,0,0,172,0,0,172,0,0,0,0,gRNA_15
Reference,1.1299435,98.8700565,5202,5202,177,2,175,0,0,1,174,0,1,174,0,0,0,0,gRNA_16
HDR,16.37776449,83.62223551,5202,5202,5019,822,4197,0,654,661,3545,0,4,3536,648,0,3,6,gRNA_16
Reference,0.0,100.0,1224,1224,572,0,572,0,1,2,571,1,0,569,0,0,2,0,gRNA_17
HDR,0.0,100.0,1224,1224,652,0,652,0,0,1,652,0,0,651,0,0,1,0,gRNA_17
Reference,46.15384615,53.84615385,98,98,39,18,21,0,0,0,21,0,0,21,0,0,0,0,gRNA_18
