Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_1
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_1
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_2
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_2
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_3
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_3
Reference,63.63636364,36.36363636,19,19,11,7,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_4
HDR,87.5,12.5,19,19,8,7,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_4
Reference,43.43434343,56.56565657,679,679,198,86,112,0,0,0,112,0,0,112,0,0,0,0,gRNA_5
HDR,76.2993763,23.7006237,679,679,481,367,114,0,0,2,112,0,2,112,0,0,0,0,gRNA_5
Reference,0.0,100.0,1773,1772,126,0,126,0,116,1,102,23,0,10,1,92,0,0,gRNA_6
HDR,4.14381475,95.85618525,1773,1772,1641,68,1573,0,0,3,1573,0,0,1570,0,0,3,0,gRNA_6
Reference,0.0,100.0,819,819,260,0,260,0,0,0,260,0,0,260,0,0,0,0,gRNA_7
HDR,0.0,100.0,819,819,558,0,558,0,0,0,558,0,0,558,0,0,0,0,gRNA_7
Reference,0.72992701,99.27007299,137,137,137,1,136,0,0,1,135,0,1,135,0,0,0,0,gRNA_8
HDR,,,137,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_8
Reference,0.0,100.0,75,75,69,0,69,0,0,1,69,0,0,68,0,0,1,0,gRNA_9
HDR,0.0,100.0,75,75,6,0,6,0,0,0,6,0,0,6,0,0,0,0,gRNA_9
Reference,21.79487179,78.20512821,83,83,78,17,61,0,0,0,61,0,0,61,0,0,0,0,gRNA_10
HDR,20.0,80.0,83,83,5,1,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_10
Reference,5.35714286,94.64285714,58,58,56,3,53,0,0,0,53,0,0,53,0,0,0,0,gRNA_11
HDR,50.0,50.0,58,58,2,1,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_11
Reference,,,152,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_12
HDR,49.34210526,50.65789474,152,152,152,75,77,0,0,0,77,0,0,77,0,0,0,0,gRNA_12
Reference,49.35897436,50.64102564,156,156,156,77,79,0,0,0,79,0,0,79,0,0,0,0,gRNA_13
HDR,,,156,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13
Reference,44.55128205,55.44871795,312,312,312,139,173,0,5,0,173,0,0,168,0,5,0,0,gRNA_14
HDR,,,312,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_14
Reference,0.0,100.0,265,265,4,0,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_15
HDR,0.0,100.0,265,265,261,0,261,0,0,1,261,0,0,260,0,0,1,0,gRNA_15
Reference,0.0,100.0,1778,1778,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_16
HDR,19.6509009,80.3490991,1778,1778,1776,349,1427,0,132,133,1296,0,1,1294,130,0,0,2,gRNA_16
Reference,31.15264798,68.84735202,650,650,642,200,442,0,0,0,442,0,0,442,0,0,0,0,gRNA_17
HDR,37.5,62.5,650,650,8,3,5,0,0,0,5,0,0,5,0,0,0,0,gRNA_17
Reference,,,339,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_18
HDR,4.17910448,95.82089552,339,339,335,14,321,0,0,0,321,0,0,321,0,0,0,0,gRNA_18
Reference,0.0,100.0,466,466,40,0,40,0,0,0,40,0,0,40,0,0,0,0,gRNA_19
