Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_1
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_1
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_2
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_2
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_3
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_3
Reference,33.33333333,66.66666667,3718,3718,6,2,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_4
HDR,82.53839935,17.46160065,3718,3718,3711,3063,648,0,0,6,642,0,6,642,0,0,0,0,gRNA_4
Reference,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_5
HDR,60.0,40.0,5,5,5,3,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_5
Reference,0.0,100.0,16226,16225,42,0,42,0,0,0,42,0,0,42,0,0,0,0,gRNA_6
HDR,0.0,100.0,16226,16225,16169,0,16169,0,0,44,16169,0,0,16125,0,0,44,0,gRNA_6
Reference,0.0,100.0,178,178,8,0,8,0,0,0,8,0,0,8,0,0,0,0,gRNA_7
HDR,0.0,100.0,178,178,170,0,170,0,0,0,170,0,0,170,0,0,0,0,gRNA_7
Reference,0.0,100.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_8
HDR,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_8
Reference,,,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_9
HDR,0.0,100.0,10,10,10,0,10,0,0,0,10,0,0,10,0,0,0,0,gRNA_9
Reference,0.0,100.0,131,131,3,0,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_10
HDR,59.375,40.625,131,131,128,76,52,0,0,0,52,0,0,52,0,0,0,0,gRNA_10
Reference,6.06060606,93.93939394,33,33,33,2,31,0,0,0,31,0,0,31,0,0,0,0,gRNA_11
HDR,,,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_11
Reference,44.44444444,55.55555556,37,36,36,16,20,0,0,0,20,0,0,20,0,0,0,0,gRNA_12
HDR,,,37,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_12
Reference,70.0,30.0,10,10,10,7,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_13
HDR,,,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13
Reference,43.5483871,56.4516129,3045,3045,3038,1323,1715,0,0,13,1703,0,12,1702,0,0,1,0,gRNA_14
HDR,50.0,50.0,3045,3045,4,2,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_14
Reference,0.0,100.0,43,43,28,0,28,0,0,0,28,0,0,28,0,0,0,0,gRNA_15
HDR,0.0,100.0,43,43,15,0,15,0,0,0,15,0,0,15,0,0,0,0,gRNA_15
Reference,0.0,100.0,382,382,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_16
HDR,16.53543307,83.46456693,382,382,381,63,318,0,7,8,310,0,1,310,7,0,0,0,gRNA_16
Reference,0.0,100.0,38,38,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_17
HDR,0.0,100.0,38,38,37,0,37,0,0,0,37,0,0,37,0,0,0,0,gRNA_17
Reference,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_18
HDR,0.0,100.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_18
Reference,6.66666667,93.33333333,104,104,15,1,14,0,0,0,14,0,0,14,0,0,0,0,gRNA_19
