Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_1
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_1
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_2
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_2
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_3
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_3
Reference,57.89473684,42.10526316,518,518,285,165,120,0,0,1,119,0,1,119,0,0,0,0,gRNA_4
HDR,19.39655172,80.60344828,518,518,232,45,187,0,173,0,31,156,0,14,0,17,0,0,gRNA_4
Reference,15.38461538,84.61538462,625,593,26,4,22,0,0,3,22,0,0,19,0,0,3,0,gRNA_5
HDR,57.05394191,42.94605809,625,593,482,275,207,0,0,59,207,0,0,148,0,0,59,0,gRNA_5
Reference,0.0,100.0,839,836,194,0,194,0,3,2,194,0,0,191,0,1,0,2,gRNA_6
HDR,9.98439938,90.01560062,839,836,641,64,577,0,47,50,532,0,0,527,45,0,3,2,gRNA_6
Reference,0.24813896,99.75186104,2790,2789,1209,3,1206,0,2,182,1028,1,176,1023,1,0,5,0,gRNA_7
HDR,0.3894081,99.6105919,2790,2789,1284,5,1279,0,0,30,1279,0,0,1249,0,0,30,0,gRNA_7
Reference,10.0,90.0,30,30,10,1,9,0,0,0,9,0,0,9,0,0,0,0,gRNA_8
HDR,60.0,40.0,30,30,20,12,8,0,0,0,8,0,0,8,0,0,0,0,gRNA_8
Reference,11.76470588,88.23529412,1026,1026,68,8,60,0,6,6,55,0,0,54,5,0,0,1,gRNA_9
HDR,0.0,100.0,1026,1026,953,0,953,0,1,4,952,0,1,948,0,1,3,0,gRNA_9
Reference,18.55010661,81.44989339,671,669,469,87,382,0,0,4,382,0,0,378,0,0,4,0,gRNA_10
HDR,25.5,74.5,671,669,200,51,149,0,0,1,149,0,0,148,0,0,1,0,gRNA_10
Reference,7.42857143,92.57142857,249,248,175,13,162,0,0,2,160,0,2,160,0,0,0,0,gRNA_11
HDR,19.44444444,80.55555556,249,248,72,14,58,0,0,0,58,0,0,58,0,0,0,0,gRNA_11
Reference,13.91941392,86.08058608,651,643,273,38,235,0,131,1,234,0,1,103,0,131,0,0,gRNA_12
HDR,47.01086957,52.98913043,651,643,368,173,195,0,0,1,195,0,0,194,0,0,1,0,gRNA_12
Reference,29.47882736,70.52117264,622,622,614,181,433,0,0,1,433,0,0,432,0,0,1,0,gRNA_13
HDR,62.5,37.5,622,622,8,5,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_13
Reference,7.92079208,92.07920792,103,103,101,8,93,0,0,1,92,0,1,92,0,0,0,0,gRNA_14
HDR,50.0,50.0,103,103,2,1,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_14
Reference,0.0,100.0,976,976,70,0,70,0,17,0,68,2,0,53,0,15,0,0,gRNA_15
HDR,8.83977901,91.16022099,976,976,905,80,825,0,0,4,823,0,2,821,0,0,2,0,gRNA_15
Reference,15.32846715,84.67153285,2254,2104,137,21,116,0,0,67,112,0,4,49,0,0,63,0,gRNA_16
HDR,16.56410256,83.43589744,2254,2104,1950,323,1627,0,0,14,1623,0,4,1613,0,0,10,0,gRNA_16
Reference,4.80769231,95.19230769,545,544,104,5,99,0,49,0,59,40,0,50,0,9,0,0,gRNA_17
HDR,7.38095238,92.61904762,545,544,420,31,389,0,10,2,388,0,1,377,0,10,1,0,gRNA_17
Reference,0.0,100.0,226,226,12,0,12,0,0,0,12,0,0,12,0,0,0,0,gRNA_18
