Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_1
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_1
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_2
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_2
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_3
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_3
Reference,50.0,50.0,110,110,2,1,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_4
HDR,75.70093458,24.29906542,110,110,107,81,26,0,0,0,26,0,0,26,0,0,0,0,gRNA_4
Reference,0.0,100.0,6,6,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_5
HDR,60.0,40.0,6,6,5,3,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_5
Reference,0.0,100.0,272,270,3,0,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_6
HDR,78.19548872,21.80451128,272,270,266,208,58,0,0,1,57,0,1,57,0,0,0,0,gRNA_6
Reference,0.0,100.0,852,852,74,0,74,0,0,0,74,0,0,74,0,0,0,0,gRNA_7
HDR,0.0,100.0,852,852,778,0,778,0,0,2,778,0,0,776,0,0,2,0,gRNA_7
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_8
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_8
Reference,0.0,100.0,3,3,3,0,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_9
HDR,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_9
Reference,33.33333333,66.66666667,1201,1201,3,1,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_10
HDR,0.0,100.0,1201,1201,1197,0,1197,0,1,5,1197,0,0,1191,0,1,5,0,gRNA_10
Reference,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_11
HDR,50.0,50.0,2,2,2,1,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_11
Reference,0.0,100.0,34,34,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_12
HDR,31.25,68.75,34,34,32,10,22,0,0,1,21,0,1,21,0,0,0,0,gRNA_12
Reference,0.0,100.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_13
HDR,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13
Reference,46.2962963,53.7037037,108,108,108,50,58,0,0,0,58,0,0,58,0,0,0,0,gRNA_14
HDR,,,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_14
Reference,0.0,100.0,21,21,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_15
HDR,0.0,100.0,21,21,18,0,18,0,0,0,18,0,0,18,0,0,0,0,gRNA_15
Reference,,,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_16
HDR,18.55670103,81.44329897,98,98,97,18,79,0,1,1,78,0,0,78,1,0,0,0,gRNA_16
Reference,32.0,68.0,26,26,25,8,17,0,0,0,17,0,0,17,0,0,0,0,gRNA_17
HDR,100.0,0.0,26,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_17
Reference,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_18
HDR,50.0,50.0,2,2,2,1,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_18
Reference,0.0,100.0,11,11,9,0,9,0,0,0,9,0,0,9,0,0,0,0,gRNA_19
HDR,0.0,100.0,11,11,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_19
