Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_1
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_1
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_2
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_2
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_3
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_3
Reference,67.96116505,32.03883495,322,322,206,140,66,0,0,0,66,0,0,66,0,0,0,0,gRNA_4
HDR,73.41772152,26.58227848,322,322,79,58,21,0,4,0,18,3,0,17,0,1,0,0,gRNA_4
Reference,11.45833333,88.54166667,525,231,96,11,85,0,1,26,85,0,0,58,0,1,26,0,gRNA_5
HDR,55.72519084,44.27480916,525,231,131,73,58,0,0,1,57,0,1,57,0,0,0,0,gRNA_5
Reference,0.38022814,99.61977186,1470,1456,526,2,524,0,4,8,520,0,0,516,4,0,4,0,gRNA_6
HDR,8.74524715,91.25475285,1470,1456,789,69,720,0,2,4,718,0,0,716,2,0,2,0,gRNA_6
Reference,1.47601476,98.52398524,1488,1488,1084,16,1068,0,0,6,1066,0,2,1062,0,0,4,0,gRNA_7
HDR,0.26315789,99.73684211,1488,1488,380,1,379,0,0,41,379,0,0,338,0,0,41,0,gRNA_7
Reference,20.0,80.0,5,5,5,1,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_8
HDR,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_8
Reference,0.0,100.0,1021,1021,94,0,94,0,0,0,94,0,0,94,0,0,0,0,gRNA_9
HDR,0.0,100.0,1021,1021,905,0,905,0,55,61,905,0,0,844,0,0,6,55,gRNA_9
Reference,33.33333333,66.66666667,245,238,84,28,56,0,0,0,56,0,0,56,0,0,0,0,gRNA_10
HDR,47.4025974,52.5974026,245,238,154,73,81,0,5,0,81,0,0,76,0,5,0,0,gRNA_10
Reference,1.96078431,98.03921569,312,311,51,1,50,0,0,0,50,0,0,50,0,0,0,0,gRNA_11
HDR,31.0483871,68.9516129,312,311,248,77,171,0,0,1,171,0,0,170,0,0,1,0,gRNA_11
Reference,27.19298246,72.80701754,1956,1664,342,93,249,0,1,0,249,0,0,248,0,1,0,0,gRNA_12
HDR,47.12556732,52.87443268,1956,1664,1322,623,699,0,0,3,697,0,2,696,0,0,1,0,gRNA_12
Reference,40.66985646,59.33014354,210,210,209,85,124,0,13,0,111,13,0,111,0,0,0,0,gRNA_13
HDR,0.0,100.0,210,210,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_13
Reference,17.46575342,82.53424658,293,293,292,51,241,0,0,1,241,0,0,240,0,0,1,0,gRNA_14
HDR,,,293,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_14
Reference,1.96078431,98.03921569,2390,2390,102,2,100,0,0,1,100,0,0,99,0,0,1,0,gRNA_15
HDR,11.28021486,88.71978514,2390,2390,2234,252,1982,0,3,38,1980,2,0,1942,0,0,37,1,gRNA_15
Reference,2.30769231,97.69230769,2578,2575,130,3,127,0,0,4,125,0,2,123,0,0,2,0,gRNA_16
HDR,20.83678542,79.16321458,2578,2575,2414,503,1911,0,0,4,1908,0,3,1907,0,0,1,0,gRNA_16
Reference,26.5625,73.4375,706,706,64,17,47,0,2,0,46,1,0,45,0,1,0,0,gRNA_17
HDR,0.0,100.0,706,706,641,0,641,0,0,3,641,0,0,638,0,0,3,0,gRNA_17
Reference,,,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_18
