Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_1
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_1
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_2
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_2
Reference,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_3
HDR,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_3
Reference,64.78873239,35.21126761,934,934,284,184,100,0,0,0,100,0,0,100,0,0,0,0,gRNA_4
HDR,85.36209553,14.63790447,934,934,649,554,95,0,0,0,95,0,0,95,0,0,0,0,gRNA_4
Reference,38.60923716,61.39076284,2173,2173,1927,744,1183,0,0,3,1182,0,1,1180,0,0,2,0,gRNA_5
HDR,48.34710744,51.65289256,2173,2173,242,117,125,0,0,0,125,0,0,125,0,0,0,0,gRNA_5
Reference,0.67567568,99.32432432,702,700,296,2,294,0,0,0,294,0,0,294,0,0,0,0,gRNA_6
HDR,0.0,100.0,702,700,401,0,401,0,0,1,401,0,0,400,0,0,1,0,gRNA_6
Reference,2.85714286,97.14285714,3885,3885,105,3,102,0,0,1,102,0,0,101,0,0,1,0,gRNA_7
HDR,0.0,100.0,3885,3885,3778,0,3778,0,1,3,3778,0,0,3774,0,1,3,0,gRNA_7
Reference,0.0,100.0,14,14,14,0,14,0,0,0,14,0,0,14,0,0,0,0,gRNA_8
HDR,,,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_8
Reference,0.0,100.0,34,34,1,0,1,0,1,0,0,1,0,0,0,0,0,0,gRNA_9
HDR,0.0,100.0,34,34,33,0,33,0,0,0,33,0,0,33,0,0,0,0,gRNA_9
Reference,100.0,0.0,1358,1358,1,1,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_10
HDR,3.32348597,96.67651403,1358,1358,1354,45,1309,0,0,2,1309,0,0,1307,0,0,2,0,gRNA_10
Reference,2.91262136,97.08737864,105,105,103,3,100,0,0,0,100,0,0,100,0,0,0,0,gRNA_11
HDR,100.0,0.0,105,105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_11
Reference,43.18181818,56.81818182,265,265,264,114,150,0,0,0,150,0,0,150,0,0,0,0,gRNA_12
HDR,100.0,0.0,265,265,1,1,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_12
Reference,49.13793103,50.86206897,116,116,116,57,59,0,0,1,58,0,1,58,0,0,0,0,gRNA_13
HDR,,,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_13
Reference,33.89830508,66.10169492,59,59,59,20,39,0,0,0,39,0,0,39,0,0,0,0,gRNA_14
HDR,,,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_14
Reference,0.38022814,99.61977186,2412,2411,263,1,262,0,1,1,262,0,0,260,0,1,1,0,gRNA_15
HDR,0.0,100.0,2412,2411,2148,0,2148,0,0,0,2148,0,0,2148,0,0,0,0,gRNA_15
Reference,0.0,100.0,1539,1539,552,0,552,0,0,547,14,0,538,5,0,0,9,0,gRNA_16
HDR,19.18274688,80.81725312,1539,1539,881,169,712,0,28,3,682,27,2,682,1,0,0,0,gRNA_16
Reference,0.0,100.0,294,294,185,0,185,0,184,1,7,177,0,1,1,6,0,0,gRNA_17
HDR,0.91743119,99.08256881,294,294,109,1,108,0,0,0,108,0,0,108,0,0,0,0,gRNA_17
Reference,31.03448276,68.96551724,115,115,58,18,40,0,0,0,40,0,0,40,0,0,0,0,gRNA_18
HDR,3.50877193,96.49122807,115,115,57,2,55,0,0,1,54,0,1,54,0,0,0,0,gRNA_18
